地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2011/04/11,17:48:10.5,福島県浜通り,36°54.0′N,140°40.7′E,7 km,3.9,震度２
2011/04/11,17:46:54.8,福島県浜通り,36°56.1′N,140°45.9′E,13 km,3.9,震度２
2011/04/11,17:45:37.3,福島県中通り,37°01.1′N,140°37.0′E,10 km,4.8,震度３
2011/04/11,17:44:38.2,福島県中通り,37°05.7′N,140°38.8′E,15 km,3.4,震度２
2011/04/11,17:43:54.3,福島県浜通り,37°03.2′N,140°42.3′E,12 km,3.7,震度２
2011/04/11,17:42:39.9,福島県中通り,37°06.1′N,140°38.1′E,15 km,3.8,震度２
2011/04/11,17:41:42.3,福島県中通り,37°06.1′N,140°38.0′E,14 km,3.6,震度２
2011/04/11,17:39:20.5,福島県浜通り,37°00.6′N,140°44.4′E,9 km,4.1,震度２
2011/04/11,17:37:29.3,福島県浜通り,36°57.5′N,140°41.6′E,10 km,4.0,震度２
2011/04/11,17:36:50.7,福島県浜通り,37°00.4′N,140°38.1′E,9 km,4.1,震度２
2011/04/11,17:35:53.6,福島県中通り,37°01.8′N,140°37.4′E,9 km,4.1,震度２
2011/04/11,17:33:39.6,福島県浜通り,36°58.6′N,140°38.3′E,10 km,4.2,震度３
2011/04/11,17:33:09.8,福島県浜通り,37°01.0′N,140°42.1′E,9 km,3.9,震度２
2011/04/11,17:31:41.7,福島県浜通り,37°00.6′N,140°37.5′E,11 km,3.7,震度２
2011/04/11,17:28:45.4,福島県浜通り,37°00.4′N,140°41.8′E,10 km,3.8,震度２
2011/04/11,17:27:24.5,福島県浜通り,36°59.0′N,140°41.3′E,11 km,3.8,震度２
2011/04/11,17:26:29.0,福島県中通り,37°03.7′N,140°37.3′E,5 km,5.4,震度５弱
2011/04/11,17:24:03.7,福島県浜通り,36°56.7′N,140°40.4′E,8 km,3.9,震度２
2011/04/11,17:22:55.8,福島県中通り,37°01.8′N,140°36.4′E,9 km,4.0,震度２
2011/04/11,17:22:15.7,福島県浜通り,37°02.3′N,140°41.4′E,9 km,3.9,震度２
2011/04/11,17:20:16.7,福島県浜通り,36°58.9′N,140°44.7′E,11 km,4.3,震度３
2011/04/11,17:19:31.4,福島県浜通り,37°00.3′N,140°43.2′E,11 km,4.5,震度４
2011/04/11,17:17:47.5,福島県浜通り,36°53.4′N,140°42.9′E,9 km,5.7,震度５弱
2011/04/11,17:16:12.0,福島県浜通り,36°56.7′N,140°40.3′E,6 km,7.0,震度６弱
2011/04/11,16:44:40.4,福島県会津,37°16.3′N,139°51.7′E,7 km,3.3,震度２
2011/04/11,16:43:28.2,福島県浜通り,37°05.1′N,140°46.1′E,6 km,3.0,震度２
2011/04/11,16:29:36.1,宮城県沖,38°46.8′N,142°03.8′E,41 km,3.7,震度２
2011/04/11,16:06:41.4,福島県沖,37°29.5′N,141°29.6′E,40 km,4.0,震度２
2011/04/11,15:00:24.2,長野県北部,36°49.2′N,138°35.9′E,0 km,3.5,震度２
2011/04/11,14:59:07.7,長野県北部,36°49.2′N,138°36.0′E,0 km,3.7,震度２
2011/04/11,14:11:27.2,岩手県沖,40°03.4′N,141°57.2′E,24 km,3.8,震度２
2011/04/11,13:51:44.8,福島県沖,37°28.1′N,141°19.4′E,29 km,5.0,震度４
2011/04/11,13:05:38.2,福島県中通り,36°49.9′N,140°30.9′E,6 km,3.6,震度２
2011/04/11,11:44:55.8,長野県北部,36°57.8′N,138°35.5′E,5 km,2.1,震度２
2011/04/11,11:00:34.9,茨城県北部,36°42.0′N,140°39.3′E,4 km,4.0,震度３
2011/04/11,10:26:07.3,福島県沖,37°18.4′N,141°06.0′E,29 km,3.9,震度２
2011/04/11,10:17:35.9,長野県北部,36°58.1′N,138°35.3′E,6 km,2.8,震度３
2011/04/11,09:34:45.6,茨城県北部,36°42.2′N,140°38.3′E,4 km,3.1,震度２
2011/04/11,09:06:30.4,茨城県北部,36°43.2′N,140°35.9′E,7 km,3.3,震度２
2011/04/11,09:00:11.7,福島県中通り,36°49.6′N,140°30.1′E,5 km,4.0,震度２
2011/04/11,06:35:53.9,茨城県沖,36°44.4′N,141°09.2′E,53 km,5.1,震度４
2011/04/11,05:20:25.4,宮城県沖,38°22.3′N,141°45.8′E,57 km,4.0,震度２
2011/04/11,05:19:55.4,茨城県沖,36°26.0′N,141°04.9′E,46 km,4.3,震度３
2011/04/11,04:23:54.7,岩手県沖,39°45.3′N,142°21.6′E,41 km,4.4,震度２
2011/04/11,03:29:08.1,茨城県沖,36°17.5′N,140°50.8′E,38 km,3.6,震度２
2011/04/11,03:20:58.3,茨城県北部,36°41.9′N,140°40.0′E,4 km,3.0,震度２
2011/04/11,02:44:55.3,福島県沖,37°17.8′N,141°26.5′E,36 km,4.5,震度３
2011/04/11,01:34:01.6,茨城県沖,36°21.9′N,141°06.5′E,48 km,4.2,震度２
2011/04/11,01:21:38.7,宮城県沖,38°15.5′N,141°47.1′E,56 km,4.1,震度３
2011/04/11,00:50:09.4,福島県会津,37°43.7′N,139°58.0′E,9 km,3.3,震度２
2011/04/11,00:07:05.8,宮城県沖,38°19.7′N,141°51.9′E,64 km,4.5,震度３
2011/04/10,23:55:18.9,茨城県北部,36°42.5′N,140°37.9′E,6 km,3.5,震度２
2011/04/10,23:02:32.0,福島県浜通り,37°05.0′N,140°46.0′E,6 km,3.3,震度２
2011/04/10,22:06:24.0,福島県沖,37°25.1′N,141°15.0′E,28 km,3.8,震度２
2011/04/10,20:22:15.8,福島県浜通り,37°05.0′N,140°46.0′E,7 km,3.8,震度４
2011/04/10,17:52:30.1,福島県浜通り,37°05.2′N,140°47.0′E,8 km,3.8,震度３
2011/04/10,16:52:13.8,茨城県北部,36°47.0′N,140°33.7′E,7 km,3.2,震度２
2011/04/10,13:18:04.0,千葉県東方沖,35°44.4′N,140°53.6′E,9 km,3.8,震度２
2011/04/10,13:12:30.6,茨城県沖,36°15.4′N,141°09.0′E,48 km,4.2,震度２
2011/04/10,12:38:20.8,千葉県東方沖,35°44.2′N,140°53.5′E,9 km,3.7,震度２
2011/04/10,12:13:26.5,福島県沖,37°27.4′N,141°56.5′E,36 km,4.0,震度２
2011/04/10,11:49:19.4,宮城県沖,38°16.2′N,141°47.4′E,56 km,4.0,震度２
2011/04/10,11:01:28.8,茨城県沖,36°18.5′N,141°02.5′E,46 km,4.1,震度２
2011/04/10,09:50:46.2,茨城県沖,36°30.3′N,140°44.2′E,52 km,4.2,震度２
2011/04/10,06:23:06.0,千葉県北西部,35°48.2′N,140°05.9′E,67 km,4.4,震度２
2011/04/10,01:57:20.7,三陸沖,38°27.1′N,142°50.2′E,6 km,4.6,震度２
2011/04/09,21:57:49.4,種子島南東沖,30°00.9′N,131°50.3′E,62 km,5.8,震度３
2011/04/09,21:47:50.9,埼玉県南部,36°00.2′N,139°38.4′E,43 km,4.1,震度３
2011/04/09,20:30:06.3,宮城県沖,38°10.9′N,142°05.3′E,44 km,4.0,震度２
2011/04/09,18:42:20.3,宮城県沖,38°14.8′N,141°48.8′E,58 km,5.4,震度５弱
2011/04/09,18:01:42.6,福島県浜通り,36°56.4′N,140°36.4′E,17 km,4.3,震度３
2011/04/09,17:53:29.7,茨城県沖,36°38.4′N,141°11.8′E,37 km,4.3,震度２
2011/04/09,17:02:19.0,茨城県南部,36°13.7′N,140°05.4′E,54 km,4.3,震度４
2011/04/09,16:28:38.5,茨城県沖,36°38.9′N,140°59.4′E,48 km,3.8,震度３
2011/04/09,13:53:31.3,宮城県沖,38°26.5′N,141°49.7′E,55 km,3.3,震度２
2011/04/09,12:39:01.0,宮城県沖,38°23.9′N,141°48.1′E,56 km,3.9,震度２
2011/04/09,12:32:58.2,茨城県沖,36°27.9′N,140°56.1′E,33 km,4.0,震度３
2011/04/09,11:59:35.5,宮城県沖,38°25.8′N,141°47.8′E,57 km,4.3,震度３
2011/04/09,11:38:01.8,茨城県沖,36°37.6′N,141°02.5′E,45 km,4.0,震度２
2011/04/09,10:25:24.0,福島県沖,36°46.7′N,142°15.0′E,20 km,5.1,震度２
2011/04/09,09:30:26.2,茨城県沖,36°48.4′N,141°00.3′E,52 km,3.8,震度２
2011/04/09,06:30:11.6,群馬県北部,36°48.0′N,139°18.4′E,6 km,3.4,震度３
2011/04/09,03:56:56.6,茨城県南部,36°11.1′N,140°00.8′E,52 km,4.1,震度３
2011/04/09,03:53:32.6,福島県中通り,36°56.5′N,140°32.1′E,5 km,3.9,震度２
2011/04/09,03:42:28.9,北海道東方沖,43°32.3′N,147°32.0′E,34 km,5.2,震度２
2011/04/09,00:39:39.9,福島県沖,36°53.0′N,141°04.0′E,50 km,4.2,震度３
2011/04/08,21:46:49.7,福島県沖,37°37.9′N,141°55.2′E,40 km,4.1,震度２
2011/04/08,19:33:16.9,福島県沖,36°52.6′N,141°03.5′E,50 km,3.8,震度２
2011/04/08,18:40:03.9,長野県南部,35°55.3′N,138°01.6′E,9 km,3.6,震度２
2011/04/08,16:42:27.6,宮城県沖,38°15.0′N,141°51.4′E,64 km,3.8,震度２
2011/04/08,16:04:31.9,茨城県北部,36°42.6′N,140°37.8′E,5 km,3.3,震度２
2011/04/08,15:14:33.9,宮城県沖,38°13.7′N,141°48.3′E,57 km,3.8,震度２
2011/04/08,14:03:52.0,福島県浜通り,37°08.0′N,140°51.6′E,6 km,3.4,震度２
2011/04/08,12:00:05.8,福島県沖,37°06.2′N,141°07.6′E,52 km,4.1,震度２
2011/04/08,11:57:20.1,茨城県沖,36°46.4′N,141°10.0′E,44 km,4.7,震度３
2011/04/08,11:21:08.7,宮城県沖,38°18.3′N,141°53.0′E,60 km,4.2,震度２
2011/04/08,10:24:01.6,茨城県北部,36°42.0′N,140°38.3′E,6 km,3.1,震度２
2011/04/08,10:12:06.2,茨城県北部,36°42.4′N,140°33.2′E,12 km,3.7,震度２
2011/04/08,09:28:52.2,宮城県沖,38°25.0′N,141°59.0′E,60 km,4.2,震度２
2011/04/08,08:39:27.3,宮城県沖,38°54.7′N,141°54.6′E,55 km,4.1,震度３
2011/04/08,07:02:15.4,三陸沖,39°06.2′N,143°01.3′E,8 km,5.0,震度２
2011/04/08,06:57:48.0,宮城県沖,38°10.6′N,141°52.9′E,56 km,3.9,震度２
2011/04/08,06:42:52.8,宮城県沖,38°24.4′N,141°54.3′E,61 km,3.9,震度２
2011/04/08,05:47:12.9,福島県沖,37°06.4′N,141°06.1′E,53 km,4.3,震度３
2011/04/08,05:17:39.0,福島県沖,37°30.6′N,141°28.1′E,42 km,4.1,震度２
2011/04/08,04:46:10.5,茨城県南部,36°03.1′N,139°55.9′E,44 km,3.8,震度２
2011/04/08,03:43:09.8,福島県浜通り,37°05.6′N,140°48.4′E,7 km,3.0,震度２
2011/04/08,03:35:23.5,宮城県沖,38°18.2′N,141°39.5′E,59 km,3.9,震度２
2011/04/08,02:11:46.0,宮城県沖,38°23.2′N,141°52.7′E,53 km,4.2,震度２
2011/04/08,01:40:07.1,宮城県沖,38°24.3′N,141°59.7′E,57 km,4.0,震度２
2011/04/08,00:31:29.3,宮城県沖,38°18.8′N,141°53.9′E,58 km,4.2,震度２
2011/04/08,00:25:13.2,宮城県沖,38°12.2′N,141°51.1′E,63 km,4.5,震度２
2011/04/08,00:14:56.0,茨城県沖,36°34.6′N,141°09.3′E,32 km,3.8,震度２
2011/04/08,00:06:47.9,宮城県沖,38°23.0′N,141°51.0′E,64 km,4.3,震度２
2011/04/08,00:01:04.4,宮城県沖,38°17.8′N,141°52.0′E,63 km,4.4,震度２
2011/04/07,23:53:13.8,宮城県沖,38°21.5′N,141°54.2′E,59 km,4.6,震度２
2011/04/07,23:51:38.8,宮城県沖,38°22.9′N,141°51.5′E,60 km,4.2,震度２
2011/04/07,23:49:35.1,宮城県沖,38°08.5′N,141°49.0′E,59 km,4.6,震度３
2011/04/07,23:47:23.3,宮城県沖,38°18.1′N,141°55.2′E,58 km,4.8,震度２
2011/04/07,23:46:25.3,宮城県沖,38°15.2′N,141°50.4′E,57 km,4.2,震度２
2011/04/07,23:40:24.0,宮城県沖,38°14.2′N,141°53.9′E,65 km,4.7,震度２
2011/04/07,23:37:52.9,宮城県沖,38°26.9′N,141°57.1′E,57 km,4.5,震度２
2011/04/07,23:36:40.4,宮城県沖,38°22.5′N,141°55.3′E,58 km,4.5,震度２
2011/04/07,23:32:43.4,宮城県沖,38°12.2′N,141°55.2′E,66 km,7.2,震度６強
2011/04/07,22:46:25.4,茨城県沖,36°37.5′N,141°09.7′E,34 km,3.9,震度２
2011/04/07,20:48:21.1,岩手県沖,39°06.4′N,142°22.2′E,31 km,4.4,震度２
2011/04/07,19:52:13.7,千葉県北東部,35°44.4′N,140°36.5′E,48 km,3.9,震度３
2011/04/07,15:34:21.0,宮城県沖,37°50.8′N,142°31.8′E,16 km,4.4,震度２
2011/04/07,15:04:45.8,茨城県北部,36°40.6′N,140°35.4′E,5 km,3.6,震度２
2011/04/07,14:52:43.9,福島県沖,37°11.8′N,141°24.1′E,48 km,3.4,震度２
2011/04/07,11:40:46.6,茨城県沖,36°32.4′N,140°53.4′E,51 km,4.9,震度４
2011/04/07,11:11:32.0,福島県沖,37°17.5′N,141°24.6′E,44 km,3.6,震度２
2011/04/07,08:49:30.9,福島県沖,37°22.5′N,141°33.6′E,32 km,4.2,震度２
2011/04/07,07:25:35.4,宮城県沖,37°54.7′N,141°39.9′E,48 km,4.2,震度２
2011/04/07,07:18:18.5,栃木県北部,36°38.4′N,139°26.5′E,4 km,2.4,震度２
2011/04/07,05:56:46.3,福島県浜通り,37°05.8′N,140°48.3′E,7 km,2.9,震度２
2011/04/07,02:55:18.5,福島県中通り,36°52.9′N,140°31.0′E,5 km,3.5,震度２
2011/04/07,01:25:39.5,宮城県沖,38°23.2′N,142°08.6′E,39 km,4.5,震度３
2011/04/07,00:56:30.2,福島県沖,37°03.0′N,141°11.3′E,50 km,3.9,震度２
2011/04/06,22:54:51.1,福島県沖,37°38.0′N,141°34.3′E,46 km,5.3,震度４
2011/04/06,21:56:50.4,茨城県北部,36°44.0′N,140°36.1′E,7 km,4.9,震度４
2011/04/06,20:48:56.3,福島県中通り,37°02.9′N,140°18.9′E,12 km,3.8,震度３
2011/04/06,19:09:24.7,茨城県南部,35°53.2′N,140°42.8′E,18 km,4.1,震度３
2011/04/06,16:11:26.8,茨城県北部,36°42.0′N,140°38.5′E,5 km,3.2,震度２
2011/04/06,16:10:13.2,福島県浜通り,37°04.8′N,140°48.2′E,4 km,3.2,震度２
2011/04/06,15:17:41.6,栃木県北部,36°53.4′N,139°24.6′E,4 km,2.9,震度２
2011/04/06,14:54:22.1,宮城県沖,38°23.9′N,142°17.7′E,31 km,4.5,震度２
2011/04/06,13:39:49.2,茨城県北部,36°30.9′N,140°34.3′E,58 km,3.3,震度２
2011/04/06,12:27:53.5,宮城県沖,38°47.8′N,142°04.6′E,36 km,3.9,震度２
2011/04/06,09:22:47.5,福島県沖,36°56.6′N,141°07.6′E,50 km,3.4,震度２
2011/04/06,09:04:08.1,新潟県中越地方,37°02.5′N,138°45.1′E,6 km,2.2,震度３
2011/04/06,07:31:31.3,トカラ列島近海,29°07.2′N,129°26.5′E,34 km,3.5,震度２
2011/04/06,07:01:58.2,宮城県沖,38°24.0′N,142°18.6′E,27 km,5.0,震度３
2011/04/06,06:23:59.8,茨城県沖,36°18.5′N,140°56.5′E,41 km,4.4,震度３
2011/04/06,04:43:39.0,岩手県沖,39°43.9′N,142°15.2′E,44 km,4.3,震度２
2011/04/06,04:04:45.9,茨城県北部,36°42.2′N,140°35.5′E,8 km,3.1,震度２
2011/04/06,03:13:06.6,福島県沖,37°05.6′N,141°04.2′E,55 km,3.9,震度２
2011/04/06,00:50:22.8,宮城県沖,38°31.9′N,141°48.5′E,51 km,3.7,震度２
2011/04/06,00:01:23.8,岩手県沖,39°16.9′N,142°14.7′E,43 km,4.2,震度２
2011/04/05,23:41:38.3,千葉県東方沖,35°42.2′N,140°59.1′E,10 km,4.6,震度３
2011/04/05,20:55:17.2,福島県沖,37°18.2′N,141°14.9′E,50 km,3.4,震度２
2011/04/05,18:31:22.7,茨城県北部,36°46.9′N,140°33.7′E,7 km,3.6,震度２
2011/04/05,18:30:02.7,茨城県北部,36°46.8′N,140°33.9′E,7 km,3.4,震度２
2011/04/05,18:08:49.2,茨城県北部,36°48.4′N,140°33.9′E,7 km,4.4,震度３
2011/04/05,15:34:10.1,福島県沖,37°00.1′N,141°10.3′E,32 km,4.0,震度２
2011/04/05,13:32:29.3,茨城県南部,36°07.8′N,140°01.7′E,49 km,3.8,震度３
2011/04/05,13:25:27.7,宮城県沖,38°53.9′N,142°32.7′E,42 km,4.6,震度３
2011/04/05,11:57:14.3,宮城県沖,38°11.4′N,141°41.7′E,58 km,4.1,震度２
2011/04/05,10:29:10.8,岩手県沖,39°40.3′N,142°08.4′E,48 km,4.7,震度３
2011/04/05,06:52:55.9,宮城県沖,38°18.7′N,141°51.8′E,49 km,4.1,震度２
2011/04/05,06:37:00.5,茨城県北部,36°43.2′N,140°37.5′E,5 km,3.8,震度２
2011/04/05,05:43:57.0,茨城県沖,36°18.1′N,140°54.9′E,41 km,4.3,震度４
2011/04/05,04:50:02.3,茨城県北部,36°43.2′N,140°37.8′E,4 km,3.8,震度２
2011/04/05,04:30:24.7,千葉県北西部,35°48.4′N,140°07.4′E,67 km,3.9,震度２
2011/04/05,04:14:35.1,宮城県沖,38°48.4′N,142°00.0′E,41 km,3.8,震度３
2011/04/05,00:47:05.6,福島県沖,37°35.8′N,141°29.5′E,47 km,4.0,震度２
2011/04/04,22:17:44.6,茨城県沖,36°45.1′N,141°03.6′E,28 km,3.9,震度２
2011/04/04,21:57:00.6,福島県沖,37°06.6′N,141°08.0′E,50 km,3.6,震度２
2011/04/04,20:46:24.9,茨城県南部,36°08.1′N,140°00.7′E,49 km,4.1,震度３
2011/04/04,19:37:25.8,宮城県沖,38°09.3′N,141°41.4′E,50 km,4.2,震度２
2011/04/04,18:29:29.1,福島県沖,37°13.0′N,141°17.7′E,35 km,4.0,震度２
2011/04/04,17:55:50.4,福島県沖,37°23.3′N,141°19.7′E,30 km,3.6,震度２
2011/04/04,17:50:08.3,宮城県沖,37°50.3′N,142°32.4′E,43 km,4.3,震度２
2011/04/04,17:42:30.0,宮城県沖,37°48.6′N,142°32.6′E,38 km,4.8,震度３
2011/04/04,17:38:21.5,宮城県沖,37°48.7′N,142°34.5′E,40 km,5.0,震度２
2011/04/04,17:10:31.5,宮城県沖,37°48.6′N,142°32.0′E,37 km,4.2,震度２
2011/04/04,16:44:00.8,宮城県沖,38°20.0′N,142°06.8′E,41 km,4.1,震度２
2011/04/04,16:22:02.0,福島県浜通り,37°12.7′N,140°56.2′E,8 km,3.5,震度２
2011/04/04,13:43:46.4,茨城県北部,36°53.9′N,140°38.3′E,5 km,4.3,震度２
2011/04/04,12:28:46.2,宮城県沖,38°10.4′N,141°40.6′E,52 km,3.7,震度２
2011/04/04,10:19:56.3,新潟県中越地方,36°58.9′N,138°37.1′E,6 km,2.7,震度２
2011/04/04,08:54:25.9,三陸沖,39°37.3′N,143°06.8′E,21 km,4.7,震度２
2011/04/04,07:34:42.4,茨城県北部,36°48.0′N,140°33.7′E,7 km,3.4,震度２
2011/04/03,23:55:27.4,宮城県沖,37°51.8′N,142°09.6′E,36 km,4.5,震度２
2011/04/03,23:53:23.7,宮城県沖,37°52.1′N,142°07.8′E,40 km,4.9,震度３
2011/04/03,23:20:56.5,茨城県北部,36°42.0′N,140°38.3′E,6 km,3.7,震度３
2011/04/03,22:18:02.6,福島県沖,36°44.2′N,142°19.3′E,15 km,4.9,震度２
2011/04/03,21:57:39.2,福島県沖,37°15.8′N,141°24.1′E,48 km,4.6,震度４
2011/04/03,20:57:14.2,茨城県沖,35°54.8′N,141°03.0′E,30 km,4.1,震度２
2011/04/03,18:35:54.1,福島県沖,37°13.7′N,141°14.6′E,50 km,4.0,震度２
2011/04/03,17:42:05.5,宮城県沖,38°28.7′N,142°05.3′E,34 km,4.1,震度２
2011/04/03,16:53:07.2,福島県沖,37°40.7′N,141°35.9′E,46 km,4.3,震度２
2011/04/03,16:38:45.1,福島県沖,37°37.5′N,141°39.0′E,47 km,5.4,震度４
2011/04/03,15:23:22.2,福島県中通り,36°59.9′N,140°29.5′E,5 km,3.5,震度２
2011/04/03,14:40:19.9,宮城県沖,38°51.0′N,142°01.3′E,46 km,3.9,震度２
2011/04/03,13:36:00.7,福島県浜通り,37°05.7′N,140°50.3′E,8 km,3.5,震度３
2011/04/03,12:39:44.6,宮城県沖,38°17.8′N,142°07.1′E,41 km,4.1,震度２
2011/04/03,12:09:06.1,福島県沖,36°49.2′N,142°14.8′E,20 km,5.1,震度２
2011/04/03,11:55:11.5,千葉県東方沖,35°42.6′N,140°54.9′E,8 km,3.4,震度２
2011/04/03,11:49:29.6,茨城県南部,36°11.7′N,139°58.4′E,53 km,4.2,震度３
2011/04/03,10:54:09.2,福島県浜通り,37°05.6′N,140°48.5′E,6 km,4.1,震度３
2011/04/03,10:47:26.1,福島県浜通り,37°05.8′N,140°48.6′E,6 km,2.8,震度２
2011/04/03,09:23:03.8,秋田県内陸南部,39°34.2′N,140°32.0′E,7 km,3.4,震度３
2011/04/03,09:22:52.3,福島県浜通り,36°56.1′N,140°44.7′E,27 km,3.7,震度２
2011/04/03,08:21:14.1,茨城県北部,36°42.7′N,140°37.3′E,6 km,3.1,震度２
2011/04/03,05:43:49.6,長野県北部,36°55.3′N,138°33.5′E,3 km,2.8,震度２
2011/04/03,03:55:01.6,福島県浜通り,37°05.5′N,140°48.7′E,5 km,3.2,震度２
2011/04/03,01:43:25.3,福島県浜通り,37°02.1′N,140°46.5′E,6 km,4.3,震度３
2011/04/02,23:38:08.0,福島県浜通り,37°05.7′N,140°50.0′E,6 km,4.8,震度４
2011/04/02,23:19:08.4,茨城県北部,36°43.1′N,140°37.9′E,5 km,3.0,震度２
2011/04/02,22:29:49.0,栃木県北部,36°38.5′N,139°24.9′E,4 km,2.9,震度３
2011/04/02,21:25:19.9,茨城県沖,36°32.7′N,141°48.9′E,38 km,4.5,震度２
2011/04/02,20:24:56.7,熊本県熊本地方,32°51.9′N,130°44.4′E,9 km,2.9,震度２
2011/04/02,19:22:54.5,茨城県北部,36°49.2′N,140°34.1′E,6 km,4.4,震度３
2011/04/02,19:01:18.3,茨城県北部,36°49.1′N,140°34.0′E,6 km,3.3,震度２
2011/04/02,18:05:09.0,福島県中通り,36°54.1′N,140°35.7′E,7 km,4.4,震度２
2011/04/02,16:55:53.6,茨城県南部,36°12.4′N,139°57.7′E,54 km,5.0,震度５弱
2011/04/02,14:32:53.0,岩手県沖,39°05.6′N,142°23.1′E,36 km,4.7,震度３
2011/04/02,14:08:01.1,茨城県沖,36°25.3′N,141°05.8′E,45 km,4.6,震度３
2011/04/02,13:08:07.3,宮城県沖,38°46.3′N,142°05.7′E,42 km,5.2,震度４
2011/04/02,12:48:42.8,秋田県内陸北部,40°15.3′N,140°21.9′E,12 km,3.9,震度３
2011/04/02,11:55:19.7,長野県北部,37°00.0′N,138°34.6′E,8 km,2.7,震度２
2011/04/02,11:45:25.0,秋田県内陸北部,40°15.0′N,140°22.6′E,13 km,3.2,震度２
2011/04/02,11:36:04.6,栃木県北部,36°38.5′N,139°25.0′E,4 km,2.2,震度２
2011/04/02,11:18:48.5,栃木県北部,36°38.4′N,139°25.3′E,4 km,2.3,震度２
2011/04/02,08:06:09.7,宮城県中部,38°11.9′N,140°47.7′E,14 km,3.0,震度２
2011/04/02,06:59:00.9,宮城県沖,38°38.1′N,141°54.1′E,50 km,3.9,震度２
2011/04/02,04:59:49.6,宮城県沖,38°52.5′N,141°59.7′E,49 km,4.9,震度４
2011/04/02,04:19:35.4,栃木県北部,36°38.4′N,139°25.2′E,3 km,3.1,震度２
2011/04/02,03:45:28.7,福島県沖,36°51.0′N,141°05.6′E,49 km,4.0,震度２
2011/04/02,03:01:00.3,宮城県沖,38°22.8′N,142°05.0′E,36 km,4.1,震度２
2011/04/02,02:03:43.3,三陸沖,40°18.1′N,143°22.2′E,3 km,5.5,震度３
2011/04/01,23:59:16.9,茨城県沖,36°15.2′N,140°50.0′E,36 km,3.9,震度２
2011/04/01,23:44:32.5,茨城県沖,36°14.3′N,141°39.1′E,63 km,5.2,震度２
2011/04/01,22:30:26.5,宮城県沖,38°28.0′N,142°14.4′E,33 km,4.3,震度２
2011/04/01,21:16:08.4,宮城県沖,38°51.5′N,142°04.5′E,43 km,4.3,震度２
2011/04/01,21:15:02.3,福島県沖,36°39.8′N,142°07.5′E,23 km,4.9,震度２
2011/04/01,20:57:54.6,岩手県沖,39°20.1′N,142°09.9′E,45 km,6.0,震度４
2011/04/01,20:24:29.0,秋田県内陸北部,40°15.5′N,140°21.5′E,12 km,3.5,震度２
2011/04/01,19:49:44.1,秋田県内陸北部,40°15.4′N,140°21.8′E,12 km,5.0,震度５強
2011/04/01,19:28:35.1,福島県沖,37°24.4′N,141°21.0′E,32 km,4.1,震度２
2011/04/01,19:23:57.7,宮城県沖,38°37.1′N,141°58.8′E,53 km,3.8,震度２
2011/04/01,17:34:43.4,茨城県南部,36°14.9′N,140°28.5′E,52 km,3.5,震度２
2011/04/01,17:13:28.4,茨城県北部,36°43.5′N,140°35.6′E,7 km,3.3,震度２
2011/04/01,13:51:44.1,茨城県南部,36°14.9′N,140°28.8′E,51 km,3.1,震度２
2011/04/01,12:36:22.9,宮城県沖,38°27.8′N,142°14.4′E,32 km,4.4,震度２
2011/04/01,10:48:31.4,長野県北部,36°59.4′N,138°35.5′E,9 km,2.4,震度２
2011/04/01,08:22:13.0,茨城県南部,35°54.8′N,140°08.9′E,60 km,3.3,震度２
2011/04/01,08:17:15.1,福島県中通り,37°00.0′N,140°30.1′E,6 km,3.4,震度２
2011/04/01,07:16:57.0,宮城県沖,38°18.1′N,141°44.3′E,51 km,4.3,震度３
2011/04/01,06:28:49.7,福島県沖,37°24.7′N,141°16.2′E,25 km,3.5,震度２
2011/04/01,04:34:59.4,福島県沖,37°43.3′N,142°24.9′E,14 km,5.2,震度２
2011/04/01,02:21:35.9,福島県沖,36°57.5′N,141°13.0′E,34 km,4.4,震度３
2011/03/31,23:42:33.5,宮城県沖,38°23.6′N,142°39.9′E,25 km,4.5,震度２
2011/03/31,23:20:35.1,宮城県沖,38°57.5′N,142°23.6′E,36 km,3.8,震度２
2011/03/31,22:42:58.3,宮城県沖,38°25.8′N,142°12.6′E,27 km,4.2,震度２
2011/03/31,19:28:26.5,福島県沖,37°17.8′N,141°13.2′E,17 km,4.0,震度２
2011/03/31,18:26:28.0,福島県沖,37°22.9′N,141°21.2′E,29 km,3.6,震度２
2011/03/31,16:15:29.6,宮城県沖,38°52.3′N,142°05.0′E,47 km,6.1,震度５弱
2011/03/31,15:19:20.2,福島県浜通り,37°05.9′N,140°48.7′E,7 km,3.2,震度２
2011/03/31,13:40:17.0,茨城県北部,36°41.9′N,140°37.1′E,5 km,3.6,震度３
2011/03/31,12:25:38.1,茨城県沖,36°46.7′N,141°35.3′E,49 km,4.6,震度２
2011/03/31,10:28:47.6,宮城県沖,38°13.4′N,141°55.9′E,47 km,4.3,震度２
2011/03/31,09:29:09.6,福島県沖,37°43.2′N,141°53.0′E,20 km,4.4,震度２
2011/03/31,09:22:04.8,秋田県内陸南部,39°36.1′N,140°26.5′E,5 km,3.5,震度２
2011/03/31,08:52:10.5,父島近海,27°00.4′N,142°19.0′E,93 km,4.8,震度２
2011/03/31,07:33:07.3,富山県東部,36°27.0′N,137°37.3′E,1 km,3.9,震度２
2011/03/31,05:33:29.7,茨城県沖,36°23.6′N,141°04.3′E,22 km,4.2,震度２
